participant_id,participant_login,episode_id,n_targets,n_banners,RTs,speed,response_window,start_times,delta_orientation,nb_targets_retrieved,nb_distractor_retrieved,F1_score,secondary_answers,secondary_ratio,idle_time,date
707,bot,376252,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.549784+00:00
707,bot,376253,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.554764+00:00
707,bot,376254,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.560049+00:00
707,bot,376255,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.567024+00:00
707,bot,376256,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.572151+00:00
707,bot,376257,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.577083+00:00
707,bot,376258,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.584949+00:00
707,bot,376259,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.590416+00:00
707,bot,376260,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.597304+00:00
707,bot,376261,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.603350+00:00
707,bot,376262,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.609037+00:00
707,bot,376263,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.625610+00:00
707,bot,376264,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.636996+00:00
707,bot,376265,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.645414+00:00
707,bot,376266,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.651829+00:00
707,bot,376267,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.657105+00:00
707,bot,376268,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.663636+00:00
707,bot,376269,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.669323+00:00
707,bot,376270,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.674112+00:00
707,bot,376271,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.679522+00:00
707,bot,376272,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.690515+00:00
707,bot,376273,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.701450+00:00
707,bot,376274,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.707297+00:00
707,bot,376275,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.714239+00:00
707,bot,376276,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.719325+00:00
707,bot,376277,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.724414+00:00
707,bot,376278,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.729302+00:00
707,bot,376279,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.734304+00:00
707,bot,376280,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.738654+00:00
707,bot,376281,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.743280+00:00
707,bot,376282,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.748462+00:00
707,bot,376283,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.752806+00:00
707,bot,376284,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.757034+00:00
707,bot,376285,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.762469+00:00
707,bot,376286,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.767280+00:00
707,bot,376287,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.771712+00:00
707,bot,376288,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.776270+00:00
707,bot,376289,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.781308+00:00
707,bot,376290,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.785403+00:00
707,bot,376291,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.789634+00:00
707,bot,376292,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.793802+00:00
707,bot,376293,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.798469+00:00
707,bot,376294,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.803488+00:00
707,bot,376295,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.807560+00:00
707,bot,376296,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.812240+00:00
707,bot,376297,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.817110+00:00
707,bot,376298,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.822413+00:00
707,bot,376299,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.827438+00:00
707,bot,376300,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.848896+00:00
707,bot,376301,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.854587+00:00
707,bot,376302,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.859842+00:00
707,bot,376303,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.864965+00:00
707,bot,376304,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.869208+00:00
707,bot,376305,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.873449+00:00
707,bot,376306,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.877995+00:00
707,bot,376307,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.884659+00:00
707,bot,376308,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.889175+00:00
707,bot,376309,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.894585+00:00
707,bot,376310,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.900811+00:00
707,bot,376311,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.906279+00:00
707,bot,376312,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.912626+00:00
707,bot,376313,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.918037+00:00
707,bot,376314,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.922861+00:00
707,bot,376315,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.928367+00:00
707,bot,376316,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.934259+00:00
707,bot,376317,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.939080+00:00
707,bot,376318,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.943773+00:00
707,bot,376319,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.948817+00:00
707,bot,376320,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.954168+00:00
707,bot,376321,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.959061+00:00
707,bot,376322,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.964694+00:00
707,bot,376323,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.970128+00:00
707,bot,376324,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.975102+00:00
707,bot,376325,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.979872+00:00
707,bot,376326,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.984630+00:00
707,bot,376327,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.989111+00:00
707,bot,376328,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.993874+00:00
707,bot,376329,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:57.999642+00:00
707,bot,376330,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.004307+00:00
707,bot,376331,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.008888+00:00
707,bot,376332,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.014328+00:00
707,bot,376333,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.018827+00:00
707,bot,376334,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.023844+00:00
707,bot,376335,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.028534+00:00
707,bot,376336,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.033411+00:00
707,bot,376337,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.037478+00:00
707,bot,376338,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.042015+00:00
707,bot,376339,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.053997+00:00
707,bot,376340,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.059468+00:00
707,bot,376341,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.064732+00:00
707,bot,376342,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.069233+00:00
707,bot,376343,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.073185+00:00
707,bot,376344,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.077509+00:00
707,bot,376345,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.082845+00:00
707,bot,376346,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.087270+00:00
707,bot,376347,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.091578+00:00
707,bot,376348,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.104901+00:00
707,bot,376349,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.109950+00:00
707,bot,376350,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.115020+00:00
707,bot,376351,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.121303+00:00
707,bot,376352,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.126101+00:00
707,bot,376353,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.131213+00:00
707,bot,376354,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.135682+00:00
707,bot,376355,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.140525+00:00
707,bot,376356,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.145809+00:00
707,bot,376357,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.150910+00:00
707,bot,376358,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.155959+00:00
707,bot,376359,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.160629+00:00
707,bot,376360,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.165646+00:00
707,bot,376361,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.169959+00:00
707,bot,376362,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.174287+00:00
707,bot,376363,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.179082+00:00
707,bot,376364,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.184434+00:00
707,bot,376365,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.190649+00:00
707,bot,376366,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.196574+00:00
707,bot,376367,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.202168+00:00
707,bot,376368,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.207390+00:00
707,bot,376369,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.213215+00:00
707,bot,376370,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.218757+00:00
707,bot,376371,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.223139+00:00
707,bot,376372,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.227324+00:00
707,bot,376373,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.232195+00:00
707,bot,376374,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.236921+00:00
707,bot,376375,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.241488+00:00
707,bot,376376,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.250316+00:00
707,bot,376377,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.255156+00:00
707,bot,376378,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.259497+00:00
707,bot,376379,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.264180+00:00
707,bot,376380,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.268621+00:00
707,bot,376381,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.273726+00:00
707,bot,376382,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.279025+00:00
707,bot,376383,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.283720+00:00
707,bot,376384,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.288261+00:00
707,bot,376385,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:58.292800+00:00
